MODEL_CODE,MODEL_MARKETING_NAME,PRODUCT_LINE,PRODUCT_LINE_DESCRIPTION,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,MODEL_YEAR,MODEL_COLOR_NAME,STATE_COMPLIANCE,VISIBILITY_INDICATOR,VISIBILITY_DATE,VISIBILITY_TIME
XVS13CER,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2014,CANDY RED,,X,06/11/2013 00:00:00,0
XVS13CFR,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2015,CANDY RED,,X,10/16/2014 00:00:00,6000
XVS13CFR,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2015,CANDY RED,,X,10/16/2014 00:00:00,6000
XVS13CTBG,V STAR 1300 TOURER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,GRANITE GRAY,,X,09/14/2011 00:00:00,0
XVS13CTBG,V STAR 1300 TOURER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,GRANITE GRAY,,X,09/14/2011 00:00:00,0
XVS95BS,V STAR 950,1110,Motorcycle,Street Motorcycle,Cruiser,2012,LIQUID SILVER,,X,06/09/2011 00:00:00,0
XVS95BS,V STAR 950,1110,Motorcycle,Street Motorcycle,Cruiser,2012,LIQUID SILVER,,X,06/09/2011 00:00:00,0
FB1800-L,FX HO,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,BLACK,,X,08/23/2011 00:00:00,0
FB1800-L,FX HO,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,BLACK,,X,08/23/2011 00:00:00,0
FX10M62SEL,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
FX10M62SEL,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
GX1800A-LB,FZS,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,BLACK/GREEN,,X,08/23/2011 00:00:00,0
GX1800A-LB,FZS,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,BLACK/GREEN,,X,08/23/2011 00:00:00,0
LF115TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
LF115TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
LF200TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
LF200TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
LF225TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
LF225TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
LF250TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2007 00:00:00,0
LF250TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2007 00:00:00,0
LZ200TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
LZ200TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
LZ200TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
LZ200TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/10/2002 00:00:00,0
LZ250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
LZ250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
PZ50MPDR,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
PZ50MPDR,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
PZ50MPGL,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2016,TOPAZ BLUE,,X,02/25/2015 00:00:00,9000
PZ50MPGL,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2016,TOPAZ BLUE,,X,02/25/2015 00:00:00,9000
PZ50RTFB,PHAZER R-TX,1210,Snowmobile,Trail,,2015,BLACK,,X,02/11/2014 00:00:00,0
PZ50RTFB,PHAZER R-TX,1210,Snowmobile,Trail,,2015,BLACK,,X,02/11/2014 00:00:00,0
RST90PGTBB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2012,YAMAHA BLACK,,X,03/01/2011 00:00:00,0
RST90PGTBB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2012,YAMAHA BLACK,,X,03/01/2011 00:00:00,0
RX10PER,APEX,1210,Snowmobile,Trail,,2014,HEAT RED,,X,02/21/2013 00:00:00,0
RX10PER,APEX,1210,Snowmobile,Trail,,2014,HEAT RED,,X,02/21/2013 00:00:00,0
F6MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F6MSHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F8LMHB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F8LMHB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F9.9LMHB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F9.9LMHB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
YFM90RBL,RAPTOR 90,1720,ATV,Sport ATV,,2012,TEAM YAMAHA BLUE/WHITE,,X,06/09/2011 00:00:00,0
YFM90RBL,RAPTOR 90,1720,ATV,Sport ATV,,2012,TEAM YAMAHA BLUE/WHITE,,X,06/09/2011 00:00:00,0
YP400BG,MAJESTY,1610,Scooter,,,2012,CHARCOAL,,X,06/09/2011 00:00:00,0
YP400BG,MAJESTY,1610,Scooter,,,2012,CHARCOAL,,X,06/09/2011 00:00:00,0
YW50FDB,ZUMA 50F,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YW50FDB,ZUMA 50F,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YZ250FFL,YZ250F,1110,Motorcycle,Off-Road Motorcycle,Motocross,2015,TEAM YAMAHA BLUE/WHITE,,X,06/05/2014 00:00:00,8000
YZ250FFL,YZ250F,1110,Motorcycle,Off-Road Motorcycle,Motocross,2015,TEAM YAMAHA BLUE/WHITE,,X,06/05/2014 00:00:00,8000
YZ450FBL,YZ450F,1110,Motorcycle,Off-Road Motorcycle,Motocross,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
YZ450FBL,YZ450F,1110,Motorcycle,Off-Road Motorcycle,Motocross,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
YZFR1DR,YZF-R1,1110,Motorcycle,Street Motorcycle,Supersport,2013,RAPID RED/RAVEN,,X,09/13/2012 00:00:00,0
YZFR1DR,YZF-R1,1110,Motorcycle,Street Motorcycle,Supersport,2013,RAPID RED/RAVEN,,X,09/13/2012 00:00:00,0
YZFR6ER,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
YZFR6ER,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
115TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
115TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
15MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
15MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
2MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
2MSHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2000,NONE,,,04/03/2001 00:00:00,0
3MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
3MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
50TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
50TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
60TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/11/2002 00:00:00,0
60TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/11/2002 00:00:00,0
90TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2004,NONE,,,07/01/2003 00:00:00,0
90TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2004,NONE,,,07/01/2003 00:00:00,0
DX150TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/11/2002 00:00:00,0
DX150TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/11/2002 00:00:00,0
EF30ISEBQ,NONE,1160,Power Product,Portable Generator,Inverter Series,2012,NONE,,,07/11/2012 00:00:00,0
EF30ISEBQ,NONE,1160,Power Product,Portable Generator,Inverter Series,2012,NONE,,,07/11/2012 00:00:00,0
F100TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/10/2002 00:00:00,0
F100TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/10/2002 00:00:00,0
F115TJRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F115TJRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15ELHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F15ELHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F15ELHK,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F15ELHK,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F15MLH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F15MLH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F15MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F2.5MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F2.5MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
Z150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
Z150TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
Z150TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
Z175TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z175TXRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2004,NONE,,,07/01/2003 00:00:00,0
Z200TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
Z200TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
Z200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
Z200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
Z300TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
Z300TXR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
T9.9ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
T9.9ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
VF150XA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
VF150XA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
VK10EG,VIKING PROFESSIONAL,1210,Snowmobile,2-Up Touring Utility,,2014,DARK GREEN METALLIC,,X,02/21/2013 00:00:00,0
VK10EG,VIKING PROFESSIONAL,1210,Snowmobile,2-Up Touring Utility,,2014,DARK GREEN METALLIC,,X,02/21/2013 00:00:00,0
VMX17GL,VMAX,1110,Motorcycle,Street Motorcycle,Cruiser,2016,GALAXY BLUE,,X,10/06/2015 00:00:00,9000
VMX17GL,VMAX,1110,Motorcycle,Street Motorcycle,Cruiser,2016,GALAXY BLUE,,X,10/06/2015 00:00:00,9000
VX1800-L,VXS,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,SILVER,,X,08/23/2011 00:00:00,0
VX1800-L,VXS,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2012,SILVER,,X,08/23/2011 00:00:00,0
VX200TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
VX200TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
VZ200TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
VZ200TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
XC155GR,SMAX,1610,Scooter,,,2016,CANDY RED,,X,09/01/2015 00:00:00,1000
XC155GR,SMAX,1610,Scooter,,,2016,CANDY RED,,X,09/01/2015 00:00:00,1000
XV19CTFER,STRATOLINER DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2014,CRIMSON RED,,X,06/11/2013 00:00:00,0
XV19CTFER,STRATOLINER DELUXE,1110,Motorcycle,Street Motorcycle,Cruiser,2014,CRIMSON RED,,X,06/11/2013 00:00:00,0
XVZ13TFSD,ROYAL STAR VENTURE S,1110,Motorcycle,Street Motorcycle,Cruiser,2013,CHARCOAL SILVER/RAVEN,,X,09/13/2012 00:00:00,0
XVZ13TFSD,ROYAL STAR VENTURE S,1110,Motorcycle,Street Motorcycle,Cruiser,2013,CHARCOAL SILVER/RAVEN,,X,09/13/2012 00:00:00,0
YFM25RBL,RAPTOR 250,1720,ATV,Sport ATV,,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
YFM25RBL,RAPTOR 250,1720,ATV,Sport ATV,,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
SR10LSFR,SRVIPER LTX SE,1210,Snowmobile,Trail,,2015,RED/WHITE,,X,02/11/2014 00:00:00,0
SR10LSFR,SRVIPER LTX SE,1210,Snowmobile,Trail,,2015,RED/WHITE,,X,02/11/2014 00:00:00,0
SR10RDFR,SRVIPER RTX DX,1210,Snowmobile,Trail,,2015,RED/WHITE,,X,02/11/2014 00:00:00,0
SR10RDFR,SRVIPER RTX DX,1210,Snowmobile,Trail,,2015,RED/WHITE,,X,02/11/2014 00:00:00,0
SR10XLFO,SR VIPER XTX LE,1210,Snowmobile,Crossover,,2015,YAMAHA BLUE/ORANGE,,X,02/11/2014 00:00:00,0
SR10XLFO,SR VIPER XTX LE,1210,Snowmobile,Crossover,,2015,YAMAHA BLUE/ORANGE,,X,02/11/2014 00:00:00,0
SRX120DL,SRX 120,1210,Snowmobile,Youth,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
SRX120DL,SRX 120,1210,Snowmobile,Youth,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
SX150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
SX150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
SX150TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/11/2002 00:00:00,0
SX150TXRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2001,NONE,,,10/11/2002 00:00:00,0
T25TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
T25TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F225TUR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F225TUR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2005 00:00:00,0
F250NCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/26/2014 00:00:00,0
F250NCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/26/2014 00:00:00,0
F25ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25ELHC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2004,NONE,,,07/01/2003 00:00:00,0
F25MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F350XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/20/2009 00:00:00,0
F350XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/20/2009 00:00:00,0
F40MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MLHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2002,NONE,,,07/01/2001 00:00:00,0
F40MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F40TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40TLRC,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2004,NONE,,,07/01/2003 00:00:00,0
F40TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
F40TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
F4MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,4 - 9.9 H.P,2003,NONE,,,07/02/2003 00:00:00,0
F4MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,4 - 9.9 H.P,2003,NONE,,,07/02/2003 00:00:00,0
F50TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F50TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
F60TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F60TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F8LMHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,07/01/2011 00:00:00,0
F8LMHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,07/01/2011 00:00:00,0
F90TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,07/30/2002 00:00:00,0
F90TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,07/30/2002 00:00:00,0
YFM7FGPBGR,GRIZZLY 700 4X4 EPS,1720,ATV,Utility ATV,,2012,HUNTER GREEN,,X,06/09/2011 00:00:00,0
YFM7FGPBGR,GRIZZLY 700 4X4 EPS,1720,ATV,Utility ATV,,2012,HUNTER GREEN,,X,06/09/2011 00:00:00,0
YW125DB,ZUMA 125,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YW125DB,ZUMA 125,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YW50FEO,ZUMA 50F,1610,Scooter,,,2014,BURNT ORANGE METALLIC,,X,06/11/2013 00:00:00,0
YW50FEO,ZUMA 50F,1610,Scooter,,,2014,BURNT ORANGE METALLIC,,X,06/11/2013 00:00:00,0
YZFR1FL,YZF-R1,1110,Motorcycle,Street Motorcycle,Supersport,2015,TEAM YAMAHA BLUE/MATTE SILVER,,X,11/03/2014 00:00:00,1300
YZFR1FL,YZF-R1,1110,Motorcycle,Street Motorcycle,Supersport,2015,TEAM YAMAHA BLUE/MATTE SILVER,,X,11/03/2014 00:00:00,1300
YZFR1MG,YZF-R1M,1110,Motorcycle,Street Motorcycle,Supersport,2016,CARBON FIBER/LIQUID METAL,,X,10/06/2015 00:00:00,9000
YZFR1MG,YZF-R1M,1110,Motorcycle,Street Motorcycle,Supersport,2016,CARBON FIBER/LIQUID METAL,,X,10/06/2015 00:00:00,9000
YZFR3FB,YZF-R3,1110,Motorcycle,Street Motorcycle,Supersport,2015,RAVEN,,X,10/16/2014 00:00:00,6000
YZFR3FB,YZF-R3,1110,Motorcycle,Street Motorcycle,Supersport,2015,RAVEN,,X,10/16/2014 00:00:00,6000
YZFR6DR,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2013,RAPID RED/PEARL WHITE,,X,09/13/2012 00:00:00,0
YZFR6DR,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2013,RAPID RED/PEARL WHITE,,X,09/13/2012 00:00:00,0
115TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
115TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/11/2002 00:00:00,0
15MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
15MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
8MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
8MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
C60TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
C60TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
EF2600J,NONE,1160,Power Product,Portable Generator,Industrial Series,2007,NONE,,,06/01/2008 00:00:00,0
EF2600J,NONE,1160,Power Product,Portable Generator,Industrial Series,2007,NONE,,,06/01/2008 00:00:00,0
EF2800IC,NONE,1160,Power Product,Portable Generator,Inverter Series,2004,NONE,,,10/01/2004 00:00:00,0
EF2800IC,NONE,1160,Power Product,Portable Generator,Inverter Series,2004,NONE,,,10/01/2004 00:00:00,0
F100TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
F100TXRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2000,NONE,,,04/03/2001 00:00:00,0
F15ELHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15ELHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15ESHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/01/2002 00:00:00,0
F15ESHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/01/2002 00:00:00,0
F15LEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F15LEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F15LMHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F15LMHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
